usaf,wban,year,month,day,hour,minute,lat,lon,elev,wd,ws,ceil_hgt,temp,dew_point,atmos_pres,rh,time
744860,94789,2010,12,16,23,51,40.655,-73.796,7,320,3.6,22000,-3.9,-12.2,1008.7,52.5,2010-12-16T23:51:00Z
744860,94789,2010,12,16,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-12-16T23:59:00Z
744860,94789,2010,12,17,0,51,40.655,-73.796,7,320,3.6,22000,-3.9,-12.2,1008.9,52.5,2010-12-17T00:51:00Z
744860,94789,2010,12,17,1,0,40.65,-73.783,7,320,3.6,22000,-3.9,-12.2,1008.9,52.5,2010-12-17T01:00:00Z
744860,94789,2010,12,17,1,51,40.655,-73.796,7,310,4.1,22000,-3.9,-12.2,1009.8,52.5,2010-12-17T01:51:00Z
744860,94789,2010,12,17,2,51,40.655,-73.796,7,300,3.1,22000,-5,-12.2,1010.5,57,2010-12-17T02:51:00Z
744860,94789,2010,12,17,3,51,40.655,-73.796,7,300,3.1,22000,-5,-12.2,1010.6,57,2010-12-17T03:51:00Z
744860,94789,2010,12,17,4,0,40.65,-73.783,7,300,3.1,22000,-5,-12.2,1010.6,57,2010-12-17T04:00:00Z
744860,94789,2010,12,17,4,51,40.655,-73.796,7,290,4.1,22000,-4.4,-11.7,1011.1,56.800000000000004,2010-12-17T04:51:00Z
744860,94789,2010,12,17,5,51,40.655,-73.796,7,290,4.1,22000,-4.4,-11.7,1011.4,56.800000000000004,2010-12-17T05:51:00Z
744860,94789,2010,12,17,6,51,40.655,-73.796,7,310,5.1,22000,-3.9,-11.7,1012,54.7,2010-12-17T06:51:00Z
744860,94789,2010,12,17,7,0,40.65,-73.783,7,310,5.1,22000,-3.9,-11.7,1012,54.7,2010-12-17T07:00:00Z
744860,94789,2010,12,17,7,51,40.655,-73.796,7,320,5.1,22000,-3.3,-11.1,1012.6,54.800000000000004,2010-12-17T07:51:00Z
744860,94789,2010,12,17,8,51,40.655,-73.796,7,320,5.1,22000,-1.7,-10.6,1013.5,50.7,2010-12-17T08:51:00Z
744860,94789,2010,12,17,9,51,40.655,-73.796,7,310,5.7,22000,-0.6,-10,1014.3,49,2010-12-17T09:51:00Z
744860,94789,2010,12,17,10,0,40.65,-73.783,7,310,5.7,22000,-0.6,-10,1014.3,49,2010-12-17T10:00:00Z
744860,94789,2010,12,17,10,51,40.655,-73.796,7,320,6.7,22000,0.6,-10.6,1014.1,42.900000000000006,2010-12-17T10:51:00Z
744860,94789,2010,12,17,11,51,40.655,-73.796,7,310,6.7,22000,1.7,-10.6,1013.9,39.6,2010-12-17T11:51:00Z
744860,94789,2010,12,17,12,51,40.655,-73.796,7,310,7.7,22000,2.2,-10.6,1013.6,38.2,2010-12-17T12:51:00Z
744860,94789,2010,12,17,13,0,40.65,-73.783,7,310,7.7,22000,2.2,-10.6,1013.6,38.2,2010-12-17T13:00:00Z
744860,94789,2010,12,17,13,51,40.655,-73.796,7,320,6.7,22000,2.8,-10.6,1013.6,36.6,2010-12-17T13:51:00Z
744860,94789,2010,12,17,14,51,40.655,-73.796,7,300,4.6,22000,2.8,-10,1014.1,38.400000000000006,2010-12-17T14:51:00Z
744860,94789,2010,12,17,15,51,40.655,-73.796,7,290,3.6,22000,2.2,-9.4,1014.8,42,2010-12-17T15:51:00Z
744860,94789,2010,12,17,16,0,40.65,-73.783,7,290,3.6,22000,2.2,-9.4,1014.8,42,2010-12-17T16:00:00Z
744860,94789,2010,12,17,16,51,40.655,-73.796,7,270,4.1,22000,0.6,-7.2,1015.9,55.900000000000006,2010-12-17T16:51:00Z
744860,94789,2010,12,17,17,51,40.655,-73.796,7,280,3.1,22000,0.6,-7.8,1016.8,53.400000000000006,2010-12-17T17:51:00Z
744860,94789,2010,12,17,18,51,40.655,-73.796,7,300,3.6,22000,1.1,-8.3,1017.3,49.5,2010-12-17T18:51:00Z
744860,94789,2010,12,17,19,0,40.65,-73.783,7,300,3.6,22000,1.1,-8.3,1017.3,49.5,2010-12-17T19:00:00Z
744860,94789,2010,12,17,19,51,40.655,-73.796,7,300,3.1,22000,0.6,-8.3,1017.9,51.300000000000004,2010-12-17T19:51:00Z
744860,94789,2010,12,17,20,51,40.655,-73.796,7,250,5.1,22000,0,-7.8,1018.6,55.7,2010-12-17T20:51:00Z
744860,94789,2010,12,17,21,51,40.655,-73.796,7,270,4.6,1433,0,-7.2,1019,58.400000000000006,2010-12-17T21:51:00Z
744860,94789,2010,12,17,22,0,40.65,-73.783,7,270,4.6,NA,0,-7.2,1019,58.400000000000006,2010-12-17T22:00:00Z
744860,94789,2010,12,17,22,51,40.655,-73.796,7,280,4.1,22000,0,-7.8,1019.1,55.7,2010-12-17T22:51:00Z
744860,94789,2010,12,17,23,51,40.655,-73.796,7,290,4.6,22000,-0.6,-7.8,1019.3,58.2,2010-12-17T23:51:00Z
744860,94789,2010,12,17,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-12-17T23:59:00Z
744860,94789,2010,12,18,0,51,40.655,-73.796,7,280,4.6,22000,-0.6,-8.3,1019.7,56,2010-12-18T00:51:00Z
744860,94789,2010,12,18,1,0,40.65,-73.783,7,280,4.6,22000,-0.6,-8.3,1019.7,56,2010-12-18T01:00:00Z
744860,94789,2010,12,18,1,51,40.655,-73.796,7,300,4.1,22000,-1.7,-8.3,1019.9,60.7,2010-12-18T01:51:00Z
744860,94789,2010,12,18,2,51,40.655,-73.796,7,310,2.6,22000,-1.7,-9.4,1019.9,55.7,2010-12-18T02:51:00Z
744860,94789,2010,12,18,3,51,40.655,-73.796,7,320,1.5,22000,-2.2,-8.9,1019.8,60.1,2010-12-18T03:51:00Z
744860,94789,2010,12,18,4,0,40.65,-73.783,7,320,1.5,22000,-2.2,-8.9,1019.8,60.1,2010-12-18T04:00:00Z
744860,94789,2010,12,18,4,51,40.655,-73.796,7,270,3.1,22000,-2.8,-8.9,1019.9,62.800000000000004,2010-12-18T04:51:00Z
744860,94789,2010,12,18,5,51,40.655,-73.796,7,260,3.1,22000,-3.9,-8.3,1020,71.5,2010-12-18T05:51:00Z
744860,94789,2010,12,18,6,51,40.655,-73.796,7,260,3.6,22000,-2.8,-7.8,1020.2,68.5,2010-12-18T06:51:00Z
744860,94789,2010,12,18,7,0,40.65,-73.783,7,260,3.6,22000,-2.8,-7.8,1020.2,68.5,2010-12-18T07:00:00Z
744860,94789,2010,12,18,7,51,40.655,-73.796,7,280,3.6,22000,-1.7,-7.8,1020.7,63.1,2010-12-18T07:51:00Z
744860,94789,2010,12,18,8,51,40.655,-73.796,7,280,3.1,22000,0,-7.8,1020.8,55.7,2010-12-18T08:51:00Z
744860,94789,2010,12,18,9,51,40.655,-73.796,7,270,3.1,22000,1.1,-7.2,1021.3,53.900000000000006,2010-12-18T09:51:00Z
744860,94789,2010,12,18,10,51,40.655,-73.796,7,290,3.1,7620,2.2,-8.3,1020.8,45.800000000000004,2010-12-18T10:51:00Z
744860,94789,2010,12,18,11,51,40.655,-73.796,7,260,3.6,7620,1.7,-7.8,1019.8,49.300000000000004,2010-12-18T11:51:00Z
744860,94789,2010,12,18,12,51,40.655,-73.796,7,230,3.6,22000,2.8,-8.3,1018.8,43.900000000000006,2010-12-18T12:51:00Z
744860,94789,2010,12,18,13,0,40.65,-73.783,7,230,3.6,22000,2.8,-8.3,1018.8,43.900000000000006,2010-12-18T13:00:00Z
744860,94789,2010,12,18,13,51,40.655,-73.796,7,230,4.6,7620,1.7,-7.8,1018.7,49.300000000000004,2010-12-18T13:51:00Z
744860,94789,2010,12,18,14,51,40.655,-73.796,7,270,3.1,7620,1.7,-7.8,1018.5,49.300000000000004,2010-12-18T14:51:00Z
744860,94789,2010,12,18,15,51,40.655,-73.796,7,250,3.1,7620,1.7,-8.3,1018.4,47.400000000000006,2010-12-18T15:51:00Z
744860,94789,2010,12,18,16,0,40.65,-73.783,7,250,3.1,NA,1.7,-8.3,1018.4,47.400000000000006,2010-12-18T16:00:00Z
744860,94789,2010,12,18,16,51,40.655,-73.796,7,230,3.6,3658,0,-7.8,1018.2,55.7,2010-12-18T16:51:00Z
744860,94789,2010,12,18,17,51,40.655,-73.796,7,230,3.1,3658,0.6,-7.2,1018.6,55.900000000000006,2010-12-18T17:51:00Z
744860,94789,2010,12,18,18,51,40.655,-73.796,7,260,3.6,7620,1.1,-7.8,1018.2,51.5,2010-12-18T18:51:00Z
744860,94789,2010,12,18,19,0,40.65,-73.783,7,260,3.6,NA,1.1,-7.8,1018.2,51.5,2010-12-18T19:00:00Z
744860,94789,2010,12,18,19,51,40.655,-73.796,7,240,2.6,3658,0,-6.7,1018.2,60.7,2010-12-18T19:51:00Z
744860,94789,2010,12,18,20,51,40.655,-73.796,7,260,3.1,7620,0,-7.2,1018.4,58.400000000000006,2010-12-18T20:51:00Z
744860,94789,2010,12,18,21,51,40.655,-73.796,7,290,3.1,7620,0,-8.3,1018.6,53.6,2010-12-18T21:51:00Z
744860,94789,2010,12,18,22,0,40.65,-73.783,7,290,3.1,NA,0,-8.3,1018.6,53.6,2010-12-18T22:00:00Z
744860,94789,2010,12,18,22,51,40.655,-73.796,7,330,2.6,22000,-1.1,-8.3,1018.2,58.1,2010-12-18T22:51:00Z
744860,94789,2010,12,18,23,51,40.655,-73.796,7,340,2.6,22000,-1.1,-8.3,1018.1,58.1,2010-12-18T23:51:00Z
744860,94789,2010,12,18,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-12-18T23:59:00Z
744860,94789,2010,12,19,0,51,40.655,-73.796,7,20,2.1,7620,-0.6,-7.8,1017.6,58.2,2010-12-19T00:51:00Z
744860,94789,2010,12,19,1,0,40.65,-73.783,7,20,2.1,NA,-0.6,-7.8,1017.6,58.2,2010-12-19T01:00:00Z
744860,94789,2010,12,19,1,51,40.655,-73.796,7,10,1.5,3353,-0.6,-7.2,1017.8,61,2010-12-19T01:51:00Z
744860,94789,2010,12,19,2,51,40.655,-73.796,7,10,2.1,3353,-0.6,-6.7,1018,63.400000000000006,2010-12-19T02:51:00Z
744860,94789,2010,12,19,3,51,40.655,-73.796,7,30,2.6,22000,-1.1,-6.7,1017.4,65.7,2010-12-19T03:51:00Z
744860,94789,2010,12,19,4,0,40.65,-73.783,7,30,2.6,22000,-1.1,-6.7,1017.4,65.7,2010-12-19T04:00:00Z
744860,94789,2010,12,19,4,51,40.655,-73.796,7,20,2.1,22000,-1.7,-6.7,1017.1,68.7,2010-12-19T04:51:00Z
744860,94789,2010,12,19,5,51,40.655,-73.796,7,10,2.6,22000,-1.7,-6.7,1017,68.7,2010-12-19T05:51:00Z
744860,94789,2010,12,19,6,51,40.655,-73.796,7,360,3.6,3353,-1.1,-6.1,1017,68.8,2010-12-19T06:51:00Z
744860,94789,2010,12,19,7,0,40.65,-73.783,7,360,3.6,NA,-1.1,-6.1,1017,68.8,2010-12-19T07:00:00Z
744860,94789,2010,12,19,7,51,40.655,-73.796,7,360,3.6,3048,-0.6,-5.6,1017.4,68.9,2010-12-19T07:51:00Z
744860,94789,2010,12,19,8,51,40.655,-73.796,7,20,3.6,3048,0,-5.6,1016.9,66,2010-12-19T08:51:00Z
744860,94789,2010,12,19,9,51,40.655,-73.796,7,30,3.6,3048,0.6,-5.6,1016.8,63.2,2010-12-19T09:51:00Z
744860,94789,2010,12,19,10,0,40.65,-73.783,7,30,3.6,NA,0.6,-5.6,1016.8,63.2,2010-12-19T10:00:00Z
744860,94789,2010,12,19,10,51,40.655,-73.796,7,20,5.1,3048,1.1,-6.1,1016,58.7,2010-12-19T10:51:00Z
744860,94789,2010,12,19,11,51,40.655,-73.796,7,20,4.6,3048,1.7,-5.6,1015.2,58.400000000000006,2010-12-19T11:51:00Z
744860,94789,2010,12,19,12,51,40.655,-73.796,7,360,4.1,3048,2.8,-5.6,1014.7,54,2010-12-19T12:51:00Z
744860,94789,2010,12,19,13,0,40.65,-73.783,7,360,4.1,NA,2.8,-5.6,1014.7,54,2010-12-19T13:00:00Z
744860,94789,2010,12,19,13,51,40.655,-73.796,7,10,4.6,2743,2.8,-6.1,1014.3,52,2010-12-19T13:51:00Z
744860,94789,2010,12,19,14,51,40.655,-73.796,7,30,4.6,3048,2.8,-6.7,1014.2,49.6,2010-12-19T14:51:00Z
744860,94789,2010,12,19,15,51,40.655,-73.796,7,360,4.6,3048,2.2,-6.1,1014.2,54.2,2010-12-19T15:51:00Z
744860,94789,2010,12,19,16,0,40.65,-73.783,7,360,4.6,NA,2.2,-6.1,1014.2,54.2,2010-12-19T16:00:00Z
744860,94789,2010,12,19,16,51,40.655,-73.796,7,360,4.6,1189,1.7,-6.7,1014.1,53.7,2010-12-19T16:51:00Z
744860,94789,2010,12,19,17,51,40.655,-73.796,7,340,4.6,1250,1.1,-6.1,1014.4,58.7,2010-12-19T17:51:00Z
744860,94789,2010,12,19,18,51,40.655,-73.796,7,360,5.7,1128,1.1,-6.7,1014.1,56,2010-12-19T18:51:00Z
744860,94789,2010,12,19,19,0,40.65,-73.783,7,360,5.7,NA,1.1,-6.7,1014.1,56,2010-12-19T19:00:00Z
744860,94789,2010,12,19,19,51,40.655,-73.796,7,360,5.7,7500,0,-6.7,1013.6,60.7,2010-12-19T19:51:00Z
744860,94789,2010,12,19,20,51,40.655,-73.796,7,350,5.1,22000,-0.6,-6.7,1013.1,63.400000000000006,2010-12-19T20:51:00Z
744860,94789,2010,12,19,21,51,40.655,-73.796,7,350,5.1,22000,-1.1,-7.2,1013,63.300000000000004,2010-12-19T21:51:00Z
744860,94789,2010,12,19,22,0,40.65,-73.783,7,350,5.1,22000,-1.1,-7.2,1013,63.300000000000004,2010-12-19T22:00:00Z
744860,94789,2010,12,19,22,51,40.655,-73.796,7,350,5.7,22000,-1.1,-8.3,1012.6,58.1,2010-12-19T22:51:00Z
744860,94789,2010,12,19,23,51,40.655,-73.796,7,360,5.1,3353,-1.1,-10,1012.3,50.900000000000006,2010-12-19T23:51:00Z
744860,94789,2010,12,19,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-12-19T23:59:00Z
744860,94789,2010,12,20,0,51,40.655,-73.796,7,350,6.2,22000,-1.7,-10.6,1011.8,50.7,2010-12-20T00:51:00Z
744860,94789,2010,12,20,1,0,40.65,-73.783,7,350,6.2,22000,-1.7,-10.6,1011.8,50.7,2010-12-20T01:00:00Z
744860,94789,2010,12,20,1,51,40.655,-73.796,7,360,6.2,22000,-2.2,-10,1012.2,55.1,2010-12-20T01:51:00Z
744860,94789,2010,12,20,2,51,40.655,-73.796,7,340,4.6,22000,-2.2,-9.4,1012.4,57.800000000000004,2010-12-20T02:51:00Z
744860,94789,2010,12,20,3,51,40.655,-73.796,7,350,5.1,22000,-2.2,-9.4,1012.4,57.800000000000004,2010-12-20T03:51:00Z
744860,94789,2010,12,20,4,0,40.65,-73.783,7,350,5.1,22000,-2.2,-9.4,1012.4,57.800000000000004,2010-12-20T04:00:00Z
744860,94789,2010,12,20,4,51,40.655,-73.796,7,350,6.7,22000,-2.2,-8.9,1012.3,60.1,2010-12-20T04:51:00Z
744860,94789,2010,12,20,5,51,40.655,-73.796,7,350,7.2,22000,-2.8,-9.4,1012.3,60.400000000000006,2010-12-20T05:51:00Z
744860,94789,2010,12,20,6,51,40.655,-73.796,7,360,8.8,22000,-2.2,-9.4,1012.5,57.800000000000004,2010-12-20T06:51:00Z
744860,94789,2010,12,20,7,0,40.65,-73.783,7,360,8.7,22000,-2.2,-9.4,1012.5,57.800000000000004,2010-12-20T07:00:00Z
744860,94789,2010,12,20,7,51,40.655,-73.796,7,350,6.7,22000,-2.2,-8.9,1012.7,60.1,2010-12-20T07:51:00Z
744860,94789,2010,12,20,8,51,40.655,-73.796,7,350,8.8,22000,-1.7,-8.9,1012.7,57.900000000000006,2010-12-20T08:51:00Z
744860,94789,2010,12,20,9,51,40.655,-73.796,7,330,10.8,22000,-0.6,-9.4,1012.7,51.400000000000006,2010-12-20T09:51:00Z
744860,94789,2010,12,20,10,0,40.65,-73.783,7,330,10.8,22000,-0.6,-9.4,1012.7,51.400000000000006,2010-12-20T10:00:00Z
744860,94789,2010,12,20,10,51,40.655,-73.796,7,330,8.2,22000,0,-9.4,1012,49.2,2010-12-20T10:51:00Z
744860,94789,2010,12,20,11,51,40.655,-73.796,7,320,8.2,22000,1.1,-9.4,1011.4,45.5,2010-12-20T11:51:00Z
744860,94789,2010,12,20,12,51,40.655,-73.796,7,340,8.8,22000,2.2,-10,1010.4,40.1,2010-12-20T12:51:00Z
744860,94789,2010,12,20,13,0,40.65,-73.783,7,340,8.7,22000,2.2,-10,1010.4,40.1,2010-12-20T13:00:00Z
744860,94789,2010,12,20,13,51,40.655,-73.796,7,340,10.3,22000,2.2,-10,1010,40.1,2010-12-20T13:51:00Z
744860,94789,2010,12,20,14,51,40.655,-73.796,7,310,8.2,22000,3.3,-9.4,1010,38.900000000000006,2010-12-20T14:51:00Z
744860,94789,2010,12,20,15,51,40.655,-73.796,7,310,11.3,22000,2.2,-8.9,1010.1,43.7,2010-12-20T15:51:00Z
744860,94789,2010,12,20,16,0,40.65,-73.783,7,310,11.3,22000,2.2,-8.9,1010.1,43.7,2010-12-20T16:00:00Z
744860,94789,2010,12,20,16,51,40.655,-73.796,7,310,10.8,22000,1.1,-8.9,1010.4,47.300000000000004,2010-12-20T16:51:00Z
744860,94789,2010,12,20,17,51,40.655,-73.796,7,320,9.8,22000,1.1,-8.9,1010.5,47.300000000000004,2010-12-20T17:51:00Z
744860,94789,2010,12,20,18,51,40.655,-73.796,7,320,8.8,22000,1.1,-8.9,1010.5,47.300000000000004,2010-12-20T18:51:00Z
744860,94789,2010,12,20,19,0,40.65,-73.783,7,320,8.7,22000,1.1,-8.9,1010.5,47.300000000000004,2010-12-20T19:00:00Z
744860,94789,2010,12,20,19,51,40.655,-73.796,7,330,10.3,22000,0,-8.9,1010.8,51.2,2010-12-20T19:51:00Z
744860,94789,2010,12,20,20,51,40.655,-73.796,7,330,9.8,22000,0,-9.4,1010.4,49.2,2010-12-20T20:51:00Z
744860,94789,2010,12,20,21,51,40.655,-73.796,7,330,9.3,7620,-0.6,-9.4,1010.5,51.400000000000006,2010-12-20T21:51:00Z
744860,94789,2010,12,20,22,0,40.65,-73.783,7,330,9.3,NA,-0.6,-9.4,1010.5,51.400000000000006,2010-12-20T22:00:00Z
744860,94789,2010,12,20,22,51,40.655,-73.796,7,330,10.3,7620,-0.6,-9.4,1010.9,51.400000000000006,2010-12-20T22:51:00Z
744860,94789,2010,12,20,23,51,40.655,-73.796,7,330,8.2,7620,-1.1,-10,1010.4,50.900000000000006,2010-12-20T23:51:00Z
744860,94789,2010,12,20,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-12-20T23:59:00Z
744860,94789,2010,12,21,0,51,40.655,-73.796,7,330,8.2,7620,-1.7,-10.6,1010.1,50.7,2010-12-21T00:51:00Z
744860,94789,2010,12,21,1,0,40.65,-73.783,7,330,8.2,NA,-1.7,-10.6,1010.1,50.7,2010-12-21T01:00:00Z
744860,94789,2010,12,21,1,51,40.655,-73.796,7,340,10.3,22000,-1.1,-10.6,1009.7,48.5,2010-12-21T01:51:00Z
744860,94789,2010,12,21,2,51,40.655,-73.796,7,340,9.3,22000,-1.7,-10.6,1009.5,50.7,2010-12-21T02:51:00Z
744860,94789,2010,12,21,3,51,40.655,-73.796,7,320,8.8,22000,-1.7,-10,1009.7,53.1,2010-12-21T03:51:00Z
744860,94789,2010,12,21,4,0,40.65,-73.783,7,320,8.7,22000,-1.7,-10,1009.7,53.1,2010-12-21T04:00:00Z
744860,94789,2010,12,21,4,51,40.655,-73.796,7,330,8.2,22000,-1.7,-10.6,1009.4,50.7,2010-12-21T04:51:00Z
744860,94789,2010,12,21,5,51,40.655,-73.796,7,340,8.8,7620,-1.7,-10,1009.2,53.1,2010-12-21T05:51:00Z
744860,94789,2010,12,21,6,51,40.655,-73.796,7,330,7.7,4267,-1.7,-10,1009.9,53.1,2010-12-21T06:51:00Z
744860,94789,2010,12,21,7,0,40.65,-73.783,7,330,7.7,NA,-1.7,-10,1009.9,53.1,2010-12-21T07:00:00Z
744860,94789,2010,12,21,7,51,40.655,-73.796,7,330,10.3,4267,-1.1,-10,1010.2,50.900000000000006,2010-12-21T07:51:00Z
744860,94789,2010,12,21,8,51,40.655,-73.796,7,330,10.3,7620,0,-10,1010.1,46.900000000000006,2010-12-21T08:51:00Z
744860,94789,2010,12,21,9,51,40.655,-73.796,7,340,10.8,22000,0.6,-9.4,1010.2,47.1,2010-12-21T09:51:00Z
744860,94789,2010,12,21,10,0,40.65,-73.783,7,340,10.8,22000,0.6,-9.4,1010.2,47.1,2010-12-21T10:00:00Z
744860,94789,2010,12,21,10,51,40.655,-73.796,7,350,9.8,22000,2.2,-8.9,1009.7,43.7,2010-12-21T10:51:00Z
744860,94789,2010,12,21,11,51,40.655,-73.796,7,340,10.3,22000,3.9,-8.3,1009.7,40.6,2010-12-21T11:51:00Z
744860,94789,2010,12,21,12,51,40.655,-73.796,7,340,9.3,22000,5,-7.8,1009.4,39.1,2010-12-21T12:51:00Z
744860,94789,2010,12,21,13,0,40.65,-73.783,7,340,9.3,22000,5,-7.8,1009.4,39.1,2010-12-21T13:00:00Z
744860,94789,2010,12,21,13,51,40.655,-73.796,7,340,9.8,1524,4.4,-7.8,1009.5,40.7,2010-12-21T13:51:00Z
744860,94789,2010,12,21,14,51,40.655,-73.796,7,330,9.8,22000,4.4,-7.8,1009.8,40.7,2010-12-21T14:51:00Z
744860,94789,2010,12,21,15,51,40.655,-73.796,7,330,8.8,22000,3.9,-7.8,1009.8,42.2,2010-12-21T15:51:00Z
744860,94789,2010,12,21,16,0,40.65,-73.783,7,330,8.7,22000,3.9,-7.8,1009.8,42.2,2010-12-21T16:00:00Z
744860,94789,2010,12,21,16,51,40.655,-73.796,7,320,6.7,22000,2.2,-7.8,1010.8,47.6,2010-12-21T16:51:00Z
744860,94789,2010,12,21,17,51,40.655,-73.796,7,330,7.7,22000,1.7,-7.2,1011.2,51.7,2010-12-21T17:51:00Z
744860,94789,2010,12,21,18,51,40.655,-73.796,7,340,6.2,22000,1.1,-7.2,1011.1,53.900000000000006,2010-12-21T18:51:00Z
744860,94789,2010,12,21,19,0,40.65,-73.783,7,340,6.2,22000,1.1,-7.2,1011.1,53.900000000000006,2010-12-21T19:00:00Z
744860,94789,2010,12,21,19,51,40.655,-73.796,7,330,5.7,22000,0.6,-7.2,1011.5,55.900000000000006,2010-12-21T19:51:00Z
744860,94789,2010,12,21,20,51,40.655,-73.796,7,360,7.7,22000,0,-7.2,1011.2,58.400000000000006,2010-12-21T20:51:00Z
744860,94789,2010,12,21,21,51,40.655,-73.796,7,340,6.7,22000,0,-6.7,1011.7,60.7,2010-12-21T21:51:00Z
744860,94789,2010,12,21,22,0,40.65,-73.783,7,340,6.7,22000,0,-6.7,1011.7,60.7,2010-12-21T22:00:00Z
744860,94789,2010,12,21,22,51,40.655,-73.796,7,330,6.7,22000,0,-6.7,1012,60.7,2010-12-21T22:51:00Z
744860,94789,2010,12,21,23,51,40.655,-73.796,7,320,6.2,22000,-0.6,-6.7,1012,63.400000000000006,2010-12-21T23:51:00Z
744860,94789,2010,12,21,23,59,40.655,-73.796,7,NA,NA,NA,NA,NA,NA,NA,2010-12-21T23:59:00Z
744860,94789,2010,12,22,0,51,40.655,-73.796,7,330,7.2,7620,-0.6,-6.7,1011.6,63.400000000000006,2010-12-22T00:51:00Z
744860,94789,2010,12,22,1,0,40.65,-73.783,7,330,7.2,NA,-0.6,-6.7,1011.6,63.400000000000006,2010-12-22T01:00:00Z
744860,94789,2010,12,22,1,51,40.655,-73.796,7,340,5.7,7620,-1.1,-6.7,1011.5,65.7,2010-12-22T01:51:00Z
744860,94789,2010,12,22,2,51,40.655,-73.796,7,330,6.2,7620,-1.1,-6.7,1011.6,65.7,2010-12-22T02:51:00Z
744860,94789,2010,12,22,3,51,40.655,-73.796,7,340,4.6,22000,-1.7,-7.2,1010.9,66.10000000000001,2010-12-22T03:51:00Z
744860,94789,2010,12,22,4,0,40.65,-73.783,7,340,4.6,22000,-1.7,-7.2,1010.9,66.10000000000001,2010-12-22T04:00:00Z
744860,94789,2010,12,22,4,51,40.655,-73.796,7,330,5.7,22000,-1.1,-6.7,1010.9,65.7,2010-12-22T04:51:00Z
744860,94789,2010,12,22,5,51,40.655,-73.796,7,320,6.2,22000,-1.7,-6.7,1010.8,68.7,2010-12-22T05:51:00Z
744860,94789,2010,12,22,6,51,40.655,-73.796,7,320,10.3,22000,-1.1,-6.7,1011.1,65.7,2010-12-22T06:51:00Z
744860,94789,2010,12,22,7,0,40.65,-73.783,7,320,10.3,22000,-1.1,-6.7,1011.1,65.7,2010-12-22T07:00:00Z
744860,94789,2010,12,22,7,51,40.655,-73.796,7,300,6.2,22000,-1.1,-6.7,1011,65.7,2010-12-22T07:51:00Z
744860,94789,2010,12,22,8,51,40.655,-73.796,7,320,7.7,22000,0,-6.7,1010.6,60.7,2010-12-22T08:51:00Z
744860,94789,2010,12,22,9,51,40.655,-73.796,7,330,6.7,22000,1.7,-6.7,1010.3,53.7,2010-12-22T09:51:00Z
744860,94789,2010,12,22,10,0,40.65,-73.783,7,330,6.7,22000,1.7,-6.7,1010.3,53.7,2010-12-22T10:00:00Z
744860,94789,2010,12,22,10,51,40.655,-73.796,7,320,7.2,22000,2.8,-6.7,1009.8,49.6,2010-12-22T10:51:00Z
744860,94789,2010,12,22,11,51,40.655,-73.796,7,340,8.2,3353,4.4,-6.1,1008.5,46.400000000000006,2010-12-22T11:51:00Z
744860,94789,2010,12,22,12,51,40.655,-73.796,7,330,7.7,3353,3.9,-6.1,1007,48.1,2010-12-22T12:51:00Z
744860,94789,2010,12,22,13,0,40.65,-73.783,7,330,7.7,NA,3.9,-6.1,1007,48.1,2010-12-22T13:00:00Z
744860,94789,2010,12,22,13,51,40.65,-73.783,7,330,7.7,22000,4,-7,1006.9,44.6,2010-12-22T13:51:00Z
744860,94789,2010,12,22,14,51,40.655,-73.796,7,330,5.7,22000,5,-6.1,1006.8,44.5,2010-12-22T14:51:00Z
744860,94789,2010,12,22,15,51,40.655,-73.796,7,300,8.2,3658,2.8,-6.1,1007.5,52,2010-12-22T15:51:00Z
744860,94789,2010,12,22,16,0,40.65,-73.783,7,300,8.2,NA,2.8,-6.1,1007.5,52,2010-12-22T16:00:00Z
744860,94789,2010,12,22,16,51,40.655,-73.796,7,330,7.7,22000,1.7,-6.1,1007.8,56.2,2010-12-22T16:51:00Z
744860,94789,2010,12,22,17,51,40.655,-73.796,7,320,7.7,22000,0.6,-6.7,1008.1,58.1,2010-12-22T17:51:00Z
744860,94789,2010,12,22,18,51,40.655,-73.796,7,320,8.8,22000,0.6,-6.7,1008.3,58.1,2010-12-22T18:51:00Z
744860,94789,2010,12,22,19,0,40.65,-73.783,7,320,8.7,22000,0.6,-6.7,1008.3,58.1,2010-12-22T19:00:00Z
744860,94789,2010,12,22,19,51,40.655,-73.796,7,320,9.3,22000,0.6,-7.2,1008.5,55.900000000000006,2010-12-22T19:51:00Z
744860,94789,2010,12,22,20,51,40.655,-73.796,7,340,8.2,1036,0,-7.2,1008.6,58.400000000000006,2010-12-22T20:51:00Z
744860,94789,2010,12,22,21,51,40.655,-73.796,7,320,9.8,22000,0,-7.8,1008.7,55.7,2010-12-22T21:51:00Z
744860,94789,2010,12,22,22,0,40.65,-73.783,7,320,9.8,22000,0,-7.8,1008.7,55.7,2010-12-22T22:00:00Z
744860,94789,2010,12,22,22,51,40.655,-73.796,7,320,8.2,22000,-0.6,-7.8,1008.9,58.2,2010-12-22T22:51:00Z
